date,day_number,active_users,avg_data_per_user,peak_hour_traffic,video_streaming,voice_calls,iot_devices,network_load,packet_loss,latency_ms
2028-03-08,1893,1394,2.7,3231.44,1936.65,167.63,167,43.8,4.14,81.44
2028-03-09,1894,1945,1.01,2235.97,1232.7,130.61,303,51.32,1.53,94.9
2028-03-10,1895,1669,1.82,3181.47,1304.61,75.51,348,50.82,0.44,65.04
2028-03-11,1896,1733,2.91,4114.25,2653.8,127.79,57,76.27,0.3,78.89
2028-03-12,1897,857,4.9,4695.09,2732.11,91.44,368,75.01,3.97,13.71
2028-03-13,1898,1478,1.44,2427.64,1113.89,161.18,186,86.73,2.6,77.0
2028-03-14,1899,1520,4.74,7708.34,3532.71,96.35,317,90.08,4.5,57.39
2028-03-15,1900,1415,2.93,4264.71,2713.4,55.91,426,86.32,4.76,56.82
2028-03-16,1901,1485,2.93,4506.28,3078.66,105.84,462,86.47,4.51,64.42
2028-03-17,1902,1493,4.29,7018.81,3151.88,168.84,338,40.15,1.98,21.33
2028-03-18,1903,1083,3.23,2990.54,1848.17,90.4,123,87.91,2.66,65.36
2028-03-19,1904,1420,0.95,1301.9,628.52,52.67,183,75.0,3.72,69.42
2028-03-20,1905,1953,3.76,5963.4,3260.29,148.13,106,80.47,3.97,49.1
2028-03-21,1906,1359,3.86,4293.15,2363.0,110.77,399,58.61,1.65,88.47
2028-03-22,1907,1189,4.74,5140.48,2727.72,125.52,253,81.9,3.91,53.2
2028-03-23,1908,836,2.04,1827.56,845.54,162.61,72,92.08,3.48,83.33
2028-03-24,1909,1737,0.88,1647.12,1002.13,115.23,125,70.3,2.38,89.04
2028-03-25,1910,1358,4.98,6410.33,3056.09,121.98,419,67.32,0.7,42.93
2028-03-26,1911,1221,1.29,1446.16,609.66,68.03,323,40.01,1.02,23.25
2028-03-27,1912,1691,1.68,2545.29,1199.92,92.71,132,30.65,3.55,44.17
2028-03-28,1913,1083,4.54,5435.15,3417.57,146.16,143,85.05,2.35,35.89
2028-03-29,1914,1326,1.69,2479.4,1416.51,97.83,420,38.05,0.72,72.95
2028-03-30,1915,896,2.74,2058.27,1219.81,56.21,218,32.5,1.63,41.5
2028-03-31,1916,868,3.46,2755.21,1852.93,92.13,126,69.73,1.57,83.73
2028-04-01,1917,886,2.34,1879.11,835.3,102.34,198,33.52,3.23,44.68
2028-04-02,1918,1564,2.56,4117.6,1939.2,136.86,195,53.16,4.03,75.2
2028-04-03,1919,1342,4.63,5031.35,3383.14,105.39,148,55.18,1.07,61.16
2028-04-04,1920,1258,4.47,5067.05,3034.83,130.08,77,40.34,2.31,96.6
2028-04-05,1921,1057,1.72,2063.94,1422.82,116.7,127,30.3,1.52,93.17
2028-04-06,1922,1022,3.88,3851.1,2437.88,106.76,314,39.64,1.04,26.01
2028-04-07,1923,1914,1.53,3103.55,1711.29,198.67,119,35.52,0.38,55.74
2028-04-08,1924,1660,4.29,6744.31,4245.55,122.92,219,77.62,1.21,56.77
2028-04-09,1925,1985,2.21,4161.28,1951.59,79.27,399,43.9,2.44,59.15
2028-04-10,1926,941,2.8,2622.09,1749.41,163.13,394,85.15,0.23,68.0
2028-04-11,1927,1733,4.87,7719.68,4040.87,129.91,397,45.64,3.65,58.87
2028-04-12,1928,1104,4.97,4394.21,1905.36,100.5,119,78.53,3.38,81.53
2028-04-13,1929,1974,1.87,3821.08,2049.46,113.95,497,94.33,2.77,61.93
2028-04-14,1930,1249,1.31,1927.32,1298.65,144.42,143,45.72,3.24,43.39
2028-04-15,1931,1411,1.93,2190.04,944.63,130.92,343,92.26,4.12,32.69
2028-04-16,1932,1541,4.3,6694.25,2756.67,172.82,247,32.6,2.05,14.68
2028-04-17,1933,1815,3.62,7193.65,3103.96,135.41,98,53.82,2.68,21.58
2028-04-18,1934,1037,1.41,1519.0,648.12,67.77,125,44.94,1.7,90.05
2028-04-19,1935,1193,1.62,2095.13,866.67,186.45,345,89.95,4.28,98.82
2028-04-20,1936,1452,1.58,2715.39,1583.93,195.65,140,92.3,0.61,38.54
2028-04-21,1937,1264,1.54,1572.92,1098.81,172.69,150,50.58,2.83,84.95
2028-04-22,1938,926,4.65,4624.89,3230.71,100.37,275,77.56,4.1,32.15
2028-04-23,1939,1536,0.93,1609.0,650.11,104.52,155,54.13,0.12,45.34
2028-04-24,1940,942,2.67,2999.5,1721.15,84.88,78,40.71,0.92,74.39
2028-04-25,1941,1262,1.9,2583.7,1411.35,188.35,361,73.61,3.57,78.88
2028-04-26,1942,962,2.84,2642.24,1468.54,123.15,113,94.07,0.18,25.35
2028-04-27,1943,1141,4.01,5037.26,2299.74,150.94,149,72.54,1.89,53.83
2028-04-28,1944,1920,4.06,8477.64,3448.49,142.79,299,43.7,0.09,78.86
2028-04-29,1945,947,4.87,4452.31,2821.85,57.89,170,85.1,1.54,45.55
2028-04-30,1946,1502,4.19,7364.79,4400.49,136.38,89,75.27,3.65,32.36
2028-05-01,1947,1578,4.53,7343.6,4762.91,82.18,95,41.99,2.98,96.48
2028-05-02,1948,869,1.14,945.18,387.6,194.61,257,72.77,4.46,66.6
2028-05-03,1949,1905,4.46,7544.92,5115.81,77.68,228,57.98,2.13,16.08
2028-05-04,1950,1250,3.48,3684.75,1721.73,187.5,415,56.3,1.31,38.53
2028-05-05,1951,1820,0.96,1565.6,647.6,168.22,439,49.89,3.29,71.14
2028-05-06,1952,810,0.64,515.66,258.41,92.97,235,73.3,2.83,11.52
2028-05-07,1953,1490,4.8,8129.93,3409.71,151.99,312,65.96,4.01,68.78
2028-05-08,1954,1849,2.89,5283.11,2369.4,117.38,209,93.37,3.0,28.71
2028-05-09,1955,1628,0.57,866.91,395.66,80.23,500,94.75,4.77,63.34
2028-05-10,1956,856,3.7,2952.11,1988.47,181.39,429,79.98,3.11,31.86
2028-05-11,1957,1809,0.7,1436.01,966.44,92.02,238,36.56,0.16,70.06
2028-05-12,1958,1681,2.65,5106.59,2050.6,158.62,211,91.46,3.6,11.43
2028-05-13,1959,1955,3.79,8003.48,3484.7,71.36,258,32.03,3.39,22.1
2028-05-14,1960,1276,0.81,944.83,505.17,109.2,179,43.4,3.71,18.88
2028-05-15,1961,1172,2.56,3510.08,1801.34,135.55,269,72.95,1.24,29.09
2028-05-16,1962,1228,4.51,6477.58,4009.76,103.0,69,51.83,4.02,83.03
2028-05-17,1963,1687,2.8,3860.75,1707.45,131.47,492,91.13,2.2,16.42
2028-05-18,1964,899,0.89,807.78,340.5,160.96,380,70.13,1.25,96.14
2028-05-19,1965,1202,1.41,1706.96,739.51,106.9,421,31.23,1.11,12.73
2028-05-20,1966,1240,3.16,4102.21,1645.02,106.04,301,86.17,3.9,43.04
2028-05-21,1967,1973,4.3,7861.06,3824.94,89.46,399,77.33,2.56,44.79
2028-05-22,1968,1967,4.31,7468.79,3430.67,111.4,307,38.98,1.38,53.48
2028-05-23,1969,1740,4.02,7521.13,3257.91,148.53,400,51.97,0.43,90.96
2028-05-24,1970,1493,1.11,1473.98,848.31,130.77,121,50.69,3.4,40.14
2028-05-25,1971,1729,0.54,805.41,518.05,94.65,200,37.92,0.51,71.49
2028-05-26,1972,1969,3.09,6530.91,4028.27,65.64,343,58.53,2.46,52.26
2028-05-27,1973,1293,0.91,1253.3,647.41,104.83,126,30.02,2.6,24.82
2028-05-28,1974,1696,4.84,8316.73,4929.1,96.99,145,57.31,1.5,54.98
2028-05-29,1975,1352,2.48,3666.57,2066.13,161.96,111,53.1,2.92,90.59
2028-05-30,1976,1286,0.78,1192.81,829.63,187.17,266,83.53,1.38,42.02
2028-05-31,1977,968,1.02,799.91,513.54,183.25,108,39.73,3.84,93.08
2028-06-01,1978,1690,3.49,5081.2,2047.66,95.44,475,60.08,0.82,60.56
2028-06-02,1979,1162,1.36,1562.94,738.55,191.56,74,52.87,1.56,49.2
2028-06-03,1980,996,1.36,1277.73,656.35,54.01,274,34.98,4.63,37.75
2028-06-04,1981,923,2.35,2300.95,1057.06,184.27,205,76.9,2.17,92.69
2028-06-05,1982,1027,3.37,3421.78,1662.91,160.85,86,88.68,1.8,37.67
2028-06-06,1983,1150,1.86,2377.43,1038.98,90.73,334,38.05,2.79,18.42
2028-06-07,1984,1178,4.9,6125.91,4239.56,192.17,81,50.64,1.6,33.46
2028-06-08,1985,1261,4.14,5084.91,3360.99,122.96,60,58.04,3.49,50.74
2028-06-09,1986,1081,4.98,5474.71,3606.39,186.41,426,38.49,2.19,25.59
2028-06-10,1987,1077,4.82,5420.8,2625.15,142.45,449,68.73,2.87,40.94
2028-06-11,1988,1558,1.0,1863.68,1201.81,104.25,193,44.25,2.3,24.9
2028-06-12,1989,1600,1.63,2342.38,1354.73,152.3,212,77.71,0.69,98.23
2028-06-13,1990,1208,1.78,2205.72,1036.78,110.46,64,79.55,1.89,65.15
2028-06-14,1991,1136,3.86,4088.35,2272.65,125.09,321,59.62,0.49,11.78
2028-06-15,1992,839,2.03,1515.33,960.47,116.89,333,83.41,3.48,57.85
2028-06-16,1993,1280,1.86,2491.18,1202.53,56.51,335,54.34,0.92,20.01
2028-06-17,1994,1341,4.55,6263.07,3083.42,189.63,275,33.1,1.72,68.9
2028-06-18,1995,1094,3.51,3850.4,2223.8,58.19,175,84.28,2.25,68.17
2028-06-19,1996,1720,1.71,2550.01,1417.24,141.41,470,46.09,3.58,36.4
2028-06-20,1997,1388,3.43,4194.4,1839.08,142.69,284,51.05,4.25,40.55
2028-06-21,1998,1536,4.41,8071.96,3758.3,52.44,61,53.95,3.4,68.89
2028-06-22,1999,1314,1.98,2130.85,1170.59,176.31,173,46.43,4.26,91.68
